2021,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2021-04-03 00:00:00,11.00,14.30,Geschwister-Scholl-Platz – Königsplatz,sfv,,Ostermarsch 2021,150 (AKG und sfV); 400 (SKG)
2021-04-03 00:00:00,12.00,12.30,Königsplatz,stationär,,Ostermarsch 2021,250
2021-04-03 00:00:00,11.20,13.00,Guardinistr. 90-120,stationär,AfD,Arbeit im Bundestag,10
2021-04-03 00:00:00,9.00,10.50,Schw.Platz,stationär,AfD,Arbeit im Bundestag,10
2021-04-03 00:00:00,15.00,17.00,Christoph von Gluck Platz,stationär,,Lieder der Arbeiterbewegung,10
2021-04-03 00:00:00,14.00,16.30,Theresienwiese – Theresienwiese,sfv,,"Für Frieden, Freiheit und Demokratie",300 TN in 150 KFZ
2021-04-03 00:00:00,13:30:00,18:30:00,Sendlinger Str. 8,stationär,Falun Gong Gruppe München,Falun Gong,20
2021-04-04 00:00:00,14.00,15.30,Professor-Huber-Platz,stationär,,Freiheit für Julian Assange,15-25
2021-04-04 00:00:00,14.00,15.00,Karlsplatz,stationär,,Für mehr Musik und Kunst im öffentlichen Raum,30-60
2021-04-04 00:00:00,13.00,18.00,Friedensengel – Münchener Freiheit,stationär,,Für Frieden für Wahrheit Für Klarheit,1000
2021-04-04 00:00:00,13.00,14.00,Münchner Freiheit,stationär,,Für Frieden für Wahrheit Für Klarheit,100
2021-04-04 00:00:00,15.00,16.00,Rotkreuzplatz,stationär,,Für Frieden für Wahrheit Für Klarheit,100
2021-04-04 00:00:00,17.00,18.00,Am Harras,stationär,,Für Frieden für Wahrheit Für Klarheit,100
2021-04-04 00:00:00,16.30,19.30,Theresienwiese  ,stationär,keine,Osterlockdown nicht mit uns,1000
2021-04-04 00:00:00,15.00,16.00,Lenbachplatz,stationär,,Auferstehung in die Freiheit,200
2021-04-04 00:00:00,10:45:00,11:15:00,Ostbahnhof / Hauptbahnhof,stationär,,Flashmop Schilderdemo,100
2021-04-05 00:00:00,17.00,19.30,Marienplatz,stationär,,Freiheitsrechte,191
2021-04-05 00:00:00,13.00,16.00,Theresienwiese  ,stationär,,Grundrechte,1000
2021-04-05 00:00:00,12.00,12:45:00,Admiralbogen 77,stationär,,Ostermarsch draußen,20
2021-04-05 00:00:00,11.00,13.00,Friedensengel – Friedensengel,sfv,,"Friede, Freiheit, Demokratie – München steht auf",200 mit Fahrrädern
2021-04-05 00:00:00,18.30,20.30,Theresienwiese  ,stationär,keine,Osterlockdown nicht mit uns,1000
2021-04-05 00:00:00,17.00,18.00,Theresienwiese  ,stationär,,Auferstehung der Freiheit und Demokratie,500
2021-04-05 00:00:00,14.00,16.00,Englischer Garten,stationär,,Flashmop Schilderdemo,100
2021-04-05 00:00:00,10:45:00,11:15:00,Hauptbahnhof / Ostbahnhof,stationär,,Flashmop Schilderdemo,100
2021-04-05 00:00:00,17:30:00,18:30:00,Hirschgarten,stationär,,Flashmop Schilderdemo,100
2021-04-05 00:00:00,18.15,18.45,Englischer Garten,stationär,,Flashmop Schilderdemo,100
2021-04-06 00:00:00,14.00,17.00,Karlsplatz,stationär,Scientology,Man kann immer etwas tun,10
2021-04-06 00:00:00,11.00,13.00,Pilotystr.,stationär,Verein zum Erhalt der bayerischen Wirtshauskultur e.V.,Proteststammtisch Wirtshauskultur,30
2021-04-07 00:00:00,13.00,17.00,Hofmanstraße,stationär,Asha Kultur Verein München,Iran ist nicht zu verkaufen,20-40
2021-04-08 00:00:00,17.00,18.00,Reichenbachbrücke Ecke Auenstraße,stationär,,Klimaschutz,8-12
2021-04-08 00:00:00,13:15:00,16:15:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2021-04-08 00:00:00,16:30:00,20.00,Hofmanstraße,stationär,Asha Kultur Verein München,Iran ist nicht zu verkaufen,20-40
2021-04-08 00:00:00,15.30,18.00,Prinzregentenstr. 1,stationär,Freie Arbeiter*innen Union München,Gegen Entrechtung und Ausbeutung bei Walther König,20
2021-04-09 00:00:00,16.00,19.00,Orleansplatz,stationär,,Die Würde des Kindes ist unantastbar,30
2021-04-09 00:00:00,13.00,14.00,Rindermarkt,stationär,Frauen in Schwarz,Frauen in Schwarz,8-15
2021-04-09 00:00:00,1900-01-03 16:30:00,1900-01-03 19:30:00,Rotkreuzplatz,stationär,,Demokratie Leben,30-50
2021-04-09 00:00:00,15:30:00,17:30:00,Giesinger Bahnhofsplatz,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-09 00:00:00,18.00,19:30:00,Obere Grasstr. 1,stationär,,illegaler Abriss des Uhrmacherhäusls,40-50
2021-04-09 00:00:00,13.00,17.00,Hofmanstraße,stationär,Asha Kultur Verein München,Iran ist nicht zu verkaufen,20-40
2021-04-09 00:00:00,18.00,19.00,Korbinianplatz,stationär,MLPD,Gründung Wählerinitiative,20
2021-04-09 00:00:00,18.00,22.00,Theresienwiese  ,stationär,,Junge Menschen,1000
2021-04-09 00:00:00,15.00,18.00,Theresienhöhe 5 (Schwanthalerhöhe Forum),stationär,DKP,BTW Kandidaten vorstellen,10
2021-04-09 00:00:00,14.00,15.00,Bob-von-Benthem-Platz,stationär,Fridays For Future München,Klimaschutzgesetz der EU,8
2021-04-09 00:00:00,10:30:00,11:00:00,Odeonspatz,stationär,,Bolsano,3-5
2021-04-09 00:00:00,11:30:00,12.00,Isartor,stationär,,Bolsano,3-5
2021-04-10 00:00:00,12.00,16.00,Reitknechtstraße 6,indoor,DIE PARTEI,Aufstellungsversammlung,100
2021-04-10 00:00:00,13.00,14.00,Geschwister-Scholl-Platz,stationär,,Austritt aus der Istanbul-Konvention,200
2021-04-10 00:00:00,12.00,16.00,Wittelsbacherplatz,stationär,Tigray Development Association e.V.,Eritrea und Äthopien,200
2021-04-10 00:00:00,13.00,15.00,",Rosenheimer Platz",stationär,,Zero Covid,50
2021-04-10 00:00:00,10.00,13.00,Theresienhöhe 5 (Schwanthalerhöhe Forum),stationär,DKP,"BTW, Programmkernpunkte",10
2021-04-10 00:00:00,14.00,16.00,Theresienwiese – Theresienwiese,Autokorso,,Autokorso gegen den Lockdown,300 TN in 150 KFZ
2021-04-10 00:00:00,14.00,KA,Galopprennbahn Riem,indoor,CSU,Aufstellungsversammlung,160
2021-04-10 00:00:00,13.15,18.15,Sendlinger Str. 8,stationär,Falun Gong Gruppe München,Falun Gong,20
2021-04-10 00:00:00,14.00,15.00,Sendlinger Str. 19,stationär,,Gemeinsam gegen den Faschismus der Türkei,30
2021-04-10 00:00:00,16.00,18.00,Karlsplatz,stationär,Faith Love Hope,Menschenwürde nicht vergessen,7
2021-04-11 00:00:00,15.00,16.30,Odeonspatz,stationär,,Demo für Gastro,200
2021-04-11 00:00:00,17.00,20.00,Königsplatz,stationär,,Demokratie muss gelebt werden,500
2021-04-11 00:00:00,15.00,18.00,Wittelsbacherplatz,stationär,,Uighuren,200
2021-04-11 00:00:00,14.00,15.30,Professor-Huber-Platz,stationär,,Freiheit für Julian Assange,15-25
2021-04-12 00:00:00,17.00,19.30,Max-Joseph-Platz,stationär,,Freiheitsrechte,200
2021-04-12 00:00:00,18.00,20.00,Marienplatz,stationär,,Weg mit Hartz IV,20-30
2021-04-12 00:00:00,15:30:00,17:30:00,Tegernseer Platz 7,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-12 00:00:00,10.00,10:45:00,Kardinal-Faulhaber-Str. 7,stationär,Bund für Geisterfreiheit München,Ablösung Staatsleistung an Religionsgemeinschaften,10-20
2021-04-12 00:00:00,11:30:00,12:15:00,Katharina von Bora Str. 13,stationär,Bund für Geisterfreiheit München,Ablösung Staatsleistung an Religionsgemeinschaften,10-20
2021-04-12 00:00:00,15.30,18.30,Geschwister-Scholl-Platz,stationär,,#nichtnuronline – SALE Uni zu verkaufen – drittes Digitalsemester,50-70
2021-04-12 00:00:00,18.00,19.00,Landshuter Allee 33,stationär,,Wir lieben Kino,30
2021-04-13 00:00:00,14.00,17.00,Karlsplatz,stationär,Scientology,Man kann immer etwas tun,10
2021-04-13 00:00:00,17.00,17.30,Rotkreuzplatz,stationär,Schwesternschaft München v. BRK,Pflegekräfte,50
2021-04-13 00:00:00,17.45,20.15,Marienplatz,stationär,,Activists for the Victims,10-35
2021-04-14 00:00:00,13:30:00,16:30:00,Pacellistraße 5,stationär,LesMamas,Anerkennung lesbischer Mütter,25
2021-04-14 00:00:00,10.00,12.00,Wittelsbacherplatz,stationär,,"Kinder sind unsere Zukunft, keine Methoden, unter Zwang",200
2021-04-14 00:00:00,21.45,22.45,Fraunhoferstr. - Zweibrückenstr.,sfv,,Für die Schließung der Betriebe und gegen Ausgangssperren,100
2021-04-15 00:00:00,18.00,19.00,Reichenbachbrücke Ecke Auenstraße,stationär,,Klimaschutz,8-12
2021-04-15 00:00:00,13:15:00,16:15:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2021-04-15 00:00:00,16.00,17.00,Salvatorplatz,stationär,,Thursdays for Education,12
2021-04-15 00:00:00,17:30:00,19:30:00,Marienplatz,stationär,"GEW, LV By",Kinderrechte vor wirtschaftlichen Interessen!,50
2021-04-15 00:00:00,17.00,18.00,Goethestr.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-16 00:00:00,10.00,11.30,Galeriestraße,stationär,Greenpeace München,Das Agrarbündnis Bayern fordert ein Umdenken in der Agrarpolitik,200
2021-04-16 00:00:00,15:30:00,17.30,München-Karl-Stützel-Platz (Alte Botanischer Garten),stationär,Asha Kultur Verein München,Öffentliche Aufmerksamkeit gegen die illegale Abkommen…,20-40
2021-04-16 00:00:00,1900-01-04 16:30:00,1900-01-04 19:30:00,Rotkreuzplatz,stationär,,Demokratie Leben,30-50
2021-04-16 00:00:00,18.00,19.00,Ella-Lingens-Platz,stationär,MLPD,Gründung Wählerinitiative,20
2021-04-16 00:00:00,18.00,19.00,Kaiserstr.,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-16 00:00:00,19.30,22.00,Sapporobogen 8-10,stationär,,Gesundheit,80
2021-04-17 00:00:00,12.00,16.00,Marienplatz,stationär,FDP Fraktion,Kultur und Freiheit in der Coronakrise,200
2021-04-17 00:00:00,16.30,19.00,Rotkreuzplatz,stationär,,Für Wahrheit Für Klarheit Für Frieden,200
2021-04-17 00:00:00,14.00,17.00,Theresienwiese,stationär,,Es reicht! Jetzt erst recht!,1000
2021-04-17 00:00:00,12.00,19.00,Sendlinger Str. 8,stationär,,Tierschutz,10
2021-04-17 00:00:00,12.15,18.15,Pasinger Bahnhofsplatz 9,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China…,25
2021-04-17 00:00:00,16.00,19.00,Geschwister-Scholl-Platz,stationär,,#nichtnuronline – SALE,50-100
2021-04-17 00:00:00,14.00,15.00,Oertelplatz,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-17 00:00:00,14.00,15:30:00,Europaplatz,stationär,,Myanmar,50 – 100
2021-04-17 00:00:00,12.00,14.00,Odeonsplatz – Münchner Freiheit,sfv,,Sport und Gesundheit,500
2021-04-17 00:00:00,16.00,17.00,Marienplatz,stationär,,Solidarität mit Kulturschaffenden,100
2021-04-17 00:00:00,15.00,16.00,Landsberger Str. 486,stationär,,Rechte der Kinder und die Menschenwürde in Zeiten von Corona,100-200
2021-04-17 00:00:00,14.00,16:30:00,Theresienwiese bis Theresienwiese?,sfv,,München gegen die Änderung des Infektionsschutzgesetzes – kein § 28b!,300 TN in 150 KFZ
2021-04-17 00:00:00,13.00,15.00,Wittelsbacherplatz,stationär,,Bildung ist Zukunft,10
2021-04-18 00:00:00,14.00,17.00,Geschwister-Scholl-Platz,stationär,,"#nichtnuronline – SALE – Die Uni wird verkauft! Kundgebung für Hygienekonzepte, Inzidenzwert und vorsichtige Öffnungsperspektiven für die Uni im Falle einer Entspannung der Pandemie im Sommer. Politik soll Hochschulen in Corona-Politik Aufmerksamkeit schenken.",50-100
2021-04-18 00:00:00,14.00,15.30,Karlsplatz (Stachus),stationär,,Aktion gegen Polizeigewalt und staatliche Repression in Griechenland,120
2021-04-18 00:00:00,14.00,15.00,Paul-Ehrlich-Weg Ecke Servetstr. (Parkplatz Schießstätte Allach),stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-18 00:00:00,12.05,14.05,Max-Joseph-Platz,stationär,,Infektionsschutzgesetz NEIN! Sichere Öffnungen für ALLE Branchen,200
2021-04-18 00:00:00,16.00,19.30,Sapporobogen 8-10,indoor,Hambacher Kulturförderverein e.V.,Die psychische & seelische Gesundheit,80
2021-04-19 00:00:00,17.00,19.30,Marienplatz,stationär,,Freiheitsrechte,200
2021-04-19 00:00:00,18.00,19.00,"Museum Lichtspiele, Lilienstr. 2",stationär,,"Wir lieben Kino „Wir wollen ein Zeichen setzen für die Institution Kino, die von Schließung bedroht ist (Wir sind keine Corona- Leugner)",30
2021-04-19 00:00:00,18.00,18.45,Marienplatz,stationär,,Wohnen ist Menschenrecht,50
2021-04-20 00:00:00,17.00,17.30,Rotkreuzplatz,stationär,Schwesternschaft München v. BRK,Pflegekräfte,50
2021-04-20 00:00:00,14.00,17.00,Karlsplatz,stationär,Scientology,Man kann immer etwas tun,10
2021-04-20 00:00:00,16.00,17.30,Friedensengel – Friedensengel,sfv,,München steht auf Fahrrad Korso in München,200 mit Fahrrädern
2021-04-21 00:00:00,18.00,20.10,Odeonspl. - Münchner Freiheit,sfv,,für die Abberufung des bayerischen Landtags,100
2021-04-21 00:00:00,18.00,20.00,Marienplatz,stationär,,"„Rettet Alexej Nawalny – SAVE NAVALNY“ „Russland ohne Putin“, „Putin ist nicht legitim“, „Stoppt den Staatsterror in Russland“",50
2021-04-21 00:00:00,19.30,22.00,Sapporobogen 8-10,stationär,,Nationale Tragweite,80
2021-04-21 00:00:00,11.00,13.30,Karlsplatz,stationär,,Für Freiheit Für Klarheit Für Frieden,200
2021-04-22 00:00:00,13:15:00,16:15:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2021-04-22 00:00:00,18.00,19.00,Reichenbachbrücke Ecke Auenstraße,stationär,,Klimaschutz,8-12
2021-04-22 00:00:00,16.00,17.00,Odeonspatz,stationär,,Thursdays for Education,12
2021-04-23 00:00:00,12.30,18.15,"Paulaner am Nockherberg, Hochstr.",stationär,,Friedliche Anti-Rassistische Demo,30
2021-04-23 00:00:00,18.00,19.00,Pilotystr.,stationär,DIE LINKE München,Bundesweit den Deckel drauf – Mietenstopp jetzt!,80
2021-04-23 00:00:00,17.00,19.00,Am Harras,stationär,,Demokratie Leben,30
2021-04-23 00:00:00,12.00,15.00,Olympiapark,stationär,,"Fridays for Future, Joe Biden‘s „Leaders Summit on Climate“",100
2021-04-23 00:00:00,19.00,21.00,Spitzingplatz,stationär,,1. Mai – Kampftag der Arbeiter*innenklasse,30
2021-04-23 00:00:00,17.00,18.00,Wildtaubenweg zwischen Hosigaustr. Und Am Hedernfeld,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-23 00:00:00,10.00,13.00,St.-Pauls-Platz bis Geschwister-Scholl,sfv,Helfer Deutschland e.V.,Gebet für von vorgeburtlicher Tötung bedrohte Menschen,20-25
2021-04-24 00:00:00,13.00,16.00,Einsteinstr. / Trogerstr.,stationär,Tierversuchsgegner München,Internationaler Tag gegen Tierversuche,4
2021-04-24 00:00:00,09.30,19.00,Oberanger 38,indoor,SPD Bayern,Landesparteitag,20
2021-04-24 00:00:00,10.00,18.00,Königsplatz,stationär,,Stille Demonstration,25
2021-04-24 00:00:00,14.00,16.00,Europaplatz,stationär,Amnesty International,Mahnwache für Alexej Nawalny,50
2021-04-24 00:00:00,12.15,18.15,Pasinger Bahnhofsplatz 9,stationär,Falun Gong Gruppe München,Beendigung der Verfolgung und des Organraubs an Falun Gong Praktizierenden in China…,25
2021-04-24 00:00:00,16.30,19.00,Harras,stationär,,Für Wahrheit Für Klarheit,200
2021-04-24 00:00:00,15:30:00,17:30:00,Giesinger Bahnhofsplatz,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-24 00:00:00,13.30,16.00,Von-der-Tann-Str.,stationär,,Beendigung der wirtschaftlichen Blockade von Kuba,35
2021-04-24 00:00:00,13.00,15:30:00,Spitzingplatz,stationär,,Frauen streiken,50
2021-04-24 00:00:00,12.00,18.00,Professor-Huber-Platz,stationär,,Freiheit-Religion,20
2021-04-24 00:00:00,10.00,23.00,"Tonhalle, Atelierstr. 24",indoor,FDP  ,Aufstellungsversammlung,100
2021-04-24 00:00:00,16.00,21.00,Schnorrstr. 4,indoor,CSU,Mitgliederversammlung,5-25
2021-04-24 00:00:00,10.30,16.00,Karl-Stützel-Platz,stationär,,Aufruf zur Umkehr zu unseren  christlichen Grundwerten,35
2021-04-24 00:00:00,14.00,15:30:00,Orleansplatz,stationär,,"Klimakrise, Artensterben, Extinction Rebellion",50
2021-04-24 00:00:00,17.00,18.00,Gollierstraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-24 00:00:00,14.15,17.00,Knorrstr. - Oberhofer Platz,sfv,,2021-05-01 00:00:00,30
2021-04-24 00:00:00,11.00,12.00,Leopoldstr. 41,stationär,Greenpeace München,"Fleischkonsum, Tierhaltung",5
2021-04-24 00:00:00,12.30,13.30,Feilitzschstr. 4-6,stationär,Greenpeace München,"Fleischkonsum, Tierhaltung",5
2021-04-24 00:00:00,11.00,12.00,Thalkirchener Str. 190,stationär,Greenpeace München,"Fleischkonsum, Tierhaltung",5
2021-04-24 00:00:00,12.30,13.30,Schäftlarnstr. 183,stationär,Greenpeace München,"Fleischkonsum, Tierhaltung",5
2021-04-24 00:00:00,18.00,20.00,Geschwister-Scholl-Platz,stationär,,Gedenktag des Genozids an den Armeniern,200
2021-04-24 00:00:00,14.45,17.45,Sendlinger Str. 19,stationär,,Activists for the Victims,10-35
2021-04-24 00:00:00,13.00,14.00,Rindermarkt,stationär,Frauen in Schwarz,Frauen in Schwarz,15
2021-04-24 00:00:00,14.00,16.00,Theresienwiese – Theresienwiese,Autokorso,,Autokorso gegen die Novelle vom Infektionsschutzgesetz,150 KFZ und 300 TN
2021-04-25 00:00:00,16.30,18.00,Odeonspatz,stationär,,Mahnwache für den Völkermord an den Armeniern,200
2021-04-25 00:00:00,11.00,17.00,"Schwanthaler Str. 80, Eine Welt Haus",indoor,Partei Mensch Umwelt Tierschutz,Aufstellungsversammlung,40
2021-04-25 00:00:00,17.00,20.00,Königsplatz,stationär,,Demokratie muss gelebt werden,500
2021-04-25 00:00:00,20:00:00,21:00:00,Max-Joseph-Platz,stationär,,Dein Tod ist uns fanal,15-20
2021-04-25 00:00:00,12.00,13.00,Leopoldstr. 36,stationär,grundeinkommenverein München,"Das bedingungslose Grundeinkommen mit der Frage: What would you do, if your income were taken care of?",5-20
2021-04-25 00:00:00,15.00,16.00,Jagdstr. zw. Winthirstr/Ranata,stationär,Isarlust e.V.,Kulturlieferdienst,150
2021-04-25 00:00:00,14.00,18.00,Theresienwiese,stationär,,N-Wort München 2021 / Antrag zur Ächtung des N-Wortes in öffentlichen Räumen beim Migrationsbeirat München,500
2021-04-25 00:00:00,14.00,17.00,Karlsplatz bis Professor-Huber,sfv,,Gedenktag der Chernobyl-Katastrophe,100
2021-04-25 00:00:00,13.30,16.30,Kistlerhofstr. 60,stationär,,Falun Gong,25
2021-04-26 00:00:00,17.00,19.30,Max-Joseph-Platz,stationär,,Freiheitsrechte,200
2021-04-26 00:00:00,11.00,13.00,Steubenplatz,stationär,,Gegen Sponsoring an Französisches Institut – INSEAD,120
2021-04-26 00:00:00,14.15,15.45,Bernhard-Wicki-Str. 8,stationär,,Gegen Sponsoring an Französisches Institut – INSEAD,120
2021-04-26 00:00:00,16.15,18.00,Wittelsbacherplatz,stationär,,Gegen Sponsoring an Französisches Institut – INSEAD,120
2021-04-26 00:00:00,11.00,14.45,Marienplatz,stationär,Mütter gegen Atomkraft,Jahrestag der Atomkatastrophe,5
2021-04-26 00:00:00,18.00,19.00,Reichenbachbrücke,stationär,,Freizeit ist unsere Arbeit – Unterstützung für Kulturschaffende während der Krise,40-50
2021-04-26 00:00:00,18.00,19.00,Filmtheater Sendlinger Tor,stationär,,Wir lieben Kino,30
2021-04-27 00:00:00,17.00,17.30,Rotkreuzplatz,stationär,Schwesternschaft München v. BRK,Pflegekräfte,50
2021-04-27 00:00:00,14.00,17.00,Karlsplatz,stationär,Scientology,Man kann immer etwas tun,10
2021-04-27 00:00:00,18.00,20.00,Marienplatz,stationär,KJR München-Stadt,Raise Your Voice: Kurzfilm (15min.): Jugendinterviews zum Thema Corona,50
2021-04-27 00:00:00,10.00,11.30,Franz-Josef-Strauß-Ring auf öffentlicher Verkehrsfläche,stationär,,#Digitale Schule ab Inzidenz über 100?,199
2021-04-27 00:00:00,13.30,16.00,zwischen Prielmayerstr. Und Elisenstr. Ggü. Karlsplatz,stationär,,Grundrechtsverstöße der bayerischen Justiz,4
2021-04-28 00:00:00,15.30,18.30,Prinzregentenstr. 28,stationär,Ostturkistanische Union in Europa,Protest gegen das Bayerisch-Chinesisches Frühlingsfest/Völkermord an den Uiguren,20-25
2021-04-28 00:00:00,17.00,18.30,Odeonspatz,stationär,,"Bildungspolitik, Öffnung von Schulen",50
2021-04-28 00:00:00,18.00,21.00,Königsplatz – Münchner Freiheit,sfv,,für Föderalismus und Demokratie,100
2021-04-28 00:00:00,18.30,19.00,Emmy-Noether-Str. 2,stationär,AG Öko-Sozial / die LINKE,Für eine zügig Verkehrswende,8-10
2021-04-29 00:00:00,18.00,19.00,Reichenbachbrücke Ecke Auenstraße,stationär,,Klimaschutz,8-12
2021-04-29 00:00:00,13:15:00,16:15:00,Kistlerhofstr. 60,stationär,,Falun Gong,5
2021-04-29 00:00:00,16.00,18.30,Orleansplatz,stationär,,Die Würde des Kindes ist unantastbar,50
2021-04-29 00:00:00,17.00,18.00,Güllstr. Zwischen Lindwurmstraße und Bavariaring,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-29 00:00:00,17.00,18.00,Odeonspatz,stationär,,Thursdays for Education,12
2021-04-29 00:00:00,18.30,22.30,Kulturzentrum Trudering,indoor,DIE LINKE München,Aufstellungsversammlung,18
2021-04-29 00:00:00,15.00,16.00,Von-der-Tann-Str. Beim Prinz-Carl-Palais,stationär,,Gegen die US-Unterstützung für den türkischen Angriffskrieg in Südkurdistan,30
2021-04-29 00:00:00,16.00,16.30,Elisenstr.,stationär,,Eildemonstration zum Urteil des Bundesverfassungsgerichts zum Klimaschutzgesetz,10
2021-04-30 00:00:00,11.00,12.00,KPS,stationär,Peta,Tofu,2-7
2021-04-30 00:00:00,19.00,21.00,Theresienwiese bis Theresienwiese,Autokorso,,Für Freiheit Für Klarheit Für Frieden,200 TN/100 KFZ
2021-04-30 00:00:00,17.00,19.00,Rotkreuzplatz,stationär,,Demokratie Leben,30
2021-04-30 00:00:00,18.00,19.00,Adelheidstraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-04-30 00:00:00,15.30,17.30,Giesinger Bahnhofsplatz,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-30 00:00:00,15.30,17.30,St.-Bonifatius-Straße 5,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-30 00:00:00,15.30,17.30,Tegernseer Platz 7,stationär,DKP,Mehr Personal für Krankenhäuser! Weniger Geld für Rüstung!,5
2021-04-30 00:00:00,18.00,19.30,Ella-Lingens-Platz,stationär,MLPD,1.Mai – Internationaler Kampftag der Arbeiterklasse öffentliche Diskussionskundgebung der MLPD München,25
2021-04-30 00:00:00,08.30,12.30,Salvatorplatz und Salvatorstr.,stationär,,"Studien zeigen, dass von Schülern keine Infektionsgefahr ausgeht",40-50
2021-04-30 00:00:00,15.00,17.00,Münchner Freiheit,stationär,,ElternStehenAuf gegen die Coronamaßnahmen,150
2021-04-30 00:00:00,20.00,21.30,Hofmannstr.,stationär,Weltkongress der Uiguren e.V.,Ramadan für Uiguren! Die chinesische Regierung verbietet Uiguren ihre Religionsfreiheit auszuüben!,30
2021-05-01 00:00:00,10.00,16.00,Rindermarkt,stationär,,1. Mai – Kampftag der Arbeiterinnen und Arbeiter,50
2021-05-01 00:00:00,12.00,12:45:00,Königsplatz,stationär,DGB München,Tag der Arbeit,300 bis 400
2021-05-01 00:00:00,10.00,10.30,DGB-Haus Schwanthalerstr.,sfv,DKP,"Arbeit, Tarife, Demokratie, Frieden",2000
2021-05-01 00:00:00,14.00,21.15,Theresienwiese-Theresienwiese,sfv,,Kollateralschäden,10000
2021-05-01 00:00:00,16.30,19.00,Harras,stationär,,Für Wahrheit Für Klarheit,200
2021-05-01 00:00:00,13.00,15:00:00,Rindermarkt bis Zenettiplatz,sfv,,1. Mai – Kampftag der Arbeiter*innenklasse,150
2021-05-01 00:00:00,14:30:00,16:15:00,Platz der Freiheit,stationär,CSU Neuhausen Nynphenbur,Gedenken an Dachau,15
2021-05-01 00:00:00,15.00,18.00,Hohenzollernplatz,stationär,CVJM,Vermittlung von christlichen Werten,20-40
2021-05-01 00:00:00,12.00,14.00,Bordeauxplatz,stationär,,Platz für Sorge,30-50
2021-05-01 00:00:00,19.00,19.30,Hans-Mielich-Platz,stationär,,Tango,20-25
2021-05-01 00:00:00,12:30:00,14.00,Rotkreuzplatz,stationär,,1 Mai Tag der Arbeit,10
2021-05-01 00:00:00,15.00,16.00,Ickstattstraße,stationär,Isarlust e.V.,Kulturlieferdienst,120-150
2021-05-01 00:00:00,14.00,16.00,?,sfv,,1. Mai – München fährt in die Freiheit und gegen die Spaltung der Gesellschaft,150 KFZ 300 TN
2021-05-01 00:00:00,15.00,17:30:00,Zenettiplatz,stationär,,Auch Kulturschaffende sind Werktätuge! Heraus zum internationalen Tag der Arbeit!,200
2021-05-01 00:00:00,14.00,18.00,Theresienwiese,stationär,,Kollateralschäden,6000
2021-05-01 00:00:00,10.30,12.00,Schwanthalerstr. 64 – Königspl.,sfv,ver.di Bezirk München & Region,Superreiche zur Kasse für die Kosten der Krise,150
2021-05-01 00:00:00,12.00,15.00,Marienplatz,stationär,,Impfpriorisierung – Solidarität mit nicht Home Office-fahigen Menschen,1
2021-05-01 00:00:00,09.45,13.00,Schwanthalerstr. 64 – Karl-Stützel-Platz,sfv,Vorbereitungskreis 1. Mai,1. Mai Internationaler Kampftag der Arbeiterklasse,150
2021-05-01 00:00:00,,13.00,Königspl. - Karl-Stützel-Pl.,sfv,Vorbereitungskreis 1. Mai,2. Mai Internationaler Kampftag der Arbeiterklasse,1000
2021-05-01 00:00:00,13.20,14.30,Karl-Stützel-Platz – Schwanthalerstr. 64,sfv,Vorbereitungskreis 1. Mai,1. Mai Internationaler Kampftag der Arbeiterklasse,150 & SKG 250
2021-05-01 00:00:00,14.00,16.00,Theresienwiese – Theresienwiese,Autokorso,,Autokorso gegen die Novelle vom Infektionsschutzgesetz,150 KFZ 300 TN
2021-05-01 00:00:00,11.00,13.00,"Backstage, Reitknechtstr. 6",indoor,CSU,Aufstellungsversammlung,170
2021-05-02 00:00:00,15.00,17.00,Stachus,stationär,,Boykott der Olympischen Spiele 2022 in Beijing,50
2021-05-02 00:00:00,08.30,20.30,Muffatwerk,indoor,DIE LINKE München,Kreismitgliederversammlung,120
2021-05-02 00:00:00,14.00,15.30,Professor-Huber-Platz,stationär,,Freiheit für Julian Assange,15-25
2021-05-02 00:00:00,15.00,18.00,OPL,stationär,CVJM,Vermittlung von christlichen Werten,20-40
